Num,Direction,Elevator,Floor,Garden,Layout,Region,Price,Renovation,Size,Year,UnitPrice
1301,南,无电梯,高楼层(共6层),巨龙台湾城,2室2厅,奉贤,200.0,简装,84.72,1995.0,2.3607176581680833
1302,南,有电梯,中楼层(共18层),万科金色城市,3室2厅,浦东,680.0,精装,78.1,1995.0,8.706786171574905
1303,南,有电梯,高楼层(共14层),幸福小镇,1室1厅,浦东,269.0,简装,54.19,1995.0,4.964015501014948
1304,南北,无电梯,高楼层(共6层),兰花小区,3室1厅,浦东,539.0,精装,84.6,1995.0,6.371158392434989
1305,南,有电梯,中楼层(共11层),书院一号公寓,2室1厅,浦东,175.0,精装,95.0,1995.0,1.8421052631578947
1306,南北,有电梯,高楼层(共18层),阳光威尼斯AB区,2室2厅,普陀,459.0,精装,95.38,1995.0,4.812329628853009
1307,南,无电梯,低楼层(共6层),万科阳光苑,2室2厅,闵行,310.0,其他,79.44,1995.0,3.9023162134944616
1308,南,有电梯,中楼层(共31层),碧云东壹栋,1室1厅,浦东,180.0,其他,68.1,1995.0,2.643171806167401
1309,南北,有电梯,低楼层(共11层),德盈佳园,3室2厅,浦东,245.0,毛坯,140.0,1995.0,1.75
1310,南,有电梯,低楼层(共11层),澳丽映象,2室1厅,嘉定,270.0,精装,86.33,1995.0,3.127533881617051
1311,东南,有电梯,低楼层(共10层),金领国际(公寓),2室2厅,浦东,320.0,精装,85.89,1995.0,3.7256956572359994
1312,南,无电梯,高楼层(共6层),百花新村,3室1厅,浦东,260.0,其他,86.95,1995.0,2.9902242668200114
1313,南,有电梯,中楼层(共17层),嘉利豪园,3室2厅,长宁,900.0,简装,133.8,1995.0,6.726457399103138
1314,南北,无电梯,高楼层(共6层),凌云新村,1室1厅,徐汇,232.0,其他,49.53,1995.0,4.684029880880274
1315,南,有电梯,低楼层(共29层),联洋花园(二期),1室2厅,浦东,795.0,其他,91.0,1995.0,8.736263736263735
1316,南,有电梯,低楼层(共18层),盛世豪园(一期),2室2厅,杨浦,600.0,其他,88.0,1995.0,6.818181818181818
1317,南,有电梯,低楼层(共11层),保利金爵公寓,2室2厅,浦东,430.0,精装,89.36,1995.0,4.811996418979409
1318,南西南,无电梯,低楼层(共6层),金杨二街坊,2室1厅,浦东,340.0,精装,58.86,1995.0,5.776418620455318
1319,南,有电梯,高楼层(共24层),高安公寓,2室2厅,徐汇,978.0,精装,102.57,1995.0,9.534951740274934
1320,南,无电梯,高楼层(共6层),金杨新村十街坊,2室2厅,浦东,375.0,其他,70.9,1995.0,5.289139633286318
1321,南,无电梯,高楼层(共6层),宝仪花苑,2室1厅,闵行,470.0,简装,72.0,1995.0,6.527777777777778
1322,南,无电梯,高楼层(共6层),榆汾新苑,2室2厅,杨浦,685.0,精装,107.8,1995.0,6.354359925788497
1323,南,无电梯,高楼层(共6层),仁德路67弄10支弄,2室1厅,杨浦,440.0,精装,78.16,1995.0,5.629477993858751
1324,南,有电梯,高楼层(共18层),保利天鹅语,2室2厅,嘉定,289.0,毛坯,80.23,1995.0,3.602143836470148
1325,南,有电梯,高楼层(共14层),爱家亚洲花园,2室2厅,浦东,690.0,精装,98.98,1995.0,6.971105273792685
1326,南,有电梯,低楼层(共13层),创世纪花园,3室2厅,徐汇,1150.0,简装,133.05,1995.0,8.64336715520481
1327,南,有电梯,中楼层(共10层),安顺小区,2室1厅,长宁,455.0,简装,72.1,1995.0,6.310679611650486
1328,南,有电梯,高楼层(共11层),连城新苑,2室2厅,浦东,530.0,毛坯,94.61,1995.0,5.6019448261283165
1329,南北,有电梯,高楼层(共14层),金地湾流域(公寓),2室1厅,浦东,630.0,精装,87.0,1995.0,7.241379310344827
1330,南,无电梯,高楼层(共6层),绿川新苑,3室2厅,浦东,394.0,简装,99.04,1995.0,3.978190630048465
1331,南,有电梯,中楼层(共11层),浦江世博家园二街坊,1室1厅,闵行,288.0,精装,65.08,1995.0,4.425322679778734
1332,南北,有电梯,高楼层(共19层),仁恒森兰雅苑(二期),3室2厅,浦东,1160.0,精装,148.11,1995.0,7.83201674431166
1333,东东南,有电梯,低楼层(共27层),步高苑,3室2厅,黄浦,1180.0,精装,138.38,1995.0,8.527243821361468
1334,南,有电梯,中楼层(共7层),徐汇新城(公寓),2室1厅,徐汇,590.0,其他,92.0,1995.0,6.413043478260869
1335,南,有电梯,低楼层(共9层),东兰世茗雅苑,3室2厅,闵行,685.0,精装,123.53,1995.0,5.545211689468145
1336,南,无电梯,高楼层(共6层),上缝小区,2室1厅,徐汇,357.0,简装,67.13,1995.0,5.318039624608968
1337,南,有电梯,中楼层(共15层),永翔佳苑,2室1厅,嘉定,340.0,精装,87.88,1995.0,3.8689121529358217
1338,南,无电梯,高楼层(共4层),宜浩佳园,2室1厅,浦东,220.0,精装,82.96,1995.0,2.651880424300868
1339,南,有电梯,中楼层(共19层),中凯城市之光(静安),4室2厅,静安,1900.0,简装,162.63,1995.0,11.682961323249094
1340,南,有电梯,高楼层(共9层),名都城(公寓),4室2厅,闵行,1050.0,精装,154.63,1995.0,6.79040289723857
1341,南,有电梯,中楼层(共15层),中邦城市,3室2厅,浦东,509.0,精装,102.84,1995.0,4.949436017113963
1342,南北,有电梯,低楼层(共11层),新凯二期,3室1厅,松江,295.0,毛坯,97.46,1995.0,3.026882823722553
1343,南,有电梯,高楼层(共27层),万科海上传奇,3室2厅,浦东,742.0,其他,108.88,1995.0,6.814842027920647
1344,南,无电梯,高楼层(共6层),梅园四街坊,2室1厅,浦东,580.0,简装,56.66,1995.0,10.236498411577834
1345,南,有电梯,中楼层(共31层),淮海晶华苑,3室2厅,黄浦,1820.0,精装,213.88,1995.0,8.509444548344867
1346,南北,无电梯,高楼层(共6层),清宁小区,2室1厅,长宁,287.0,精装,50.43,1995.0,5.691056910569106
1347,南,有电梯,高楼层(共21层),阳光名苑,2室2厅,徐汇,980.0,精装,101.16,1995.0,9.687623566627126
1348,南北,无电梯,中楼层(共6层),紫荆二村,3室1厅,嘉定,243.0,精装,96.89,1995.0,2.507998761482093
1349,南,有电梯,低楼层(共17层),和欣国际花园,2室2厅,宝山,560.0,精装,97.6,1995.0,5.7377049180327875
1350,南,无电梯,高楼层(共6层),龙柏四村三小区,1室1厅,闵行,240.0,精装,48.56,1995.0,4.942339373970346
1351,南,有电梯,中楼层(共33层),兆丰嘉园,2室2厅,长宁,1400.0,精装,139.45,1995.0,10.039440659734673
1352,南,有电梯,低楼层(共14层),上海绿城,3室2厅,浦东,1100.0,精装,127.0,1995.0,8.661417322834646
1353,南,无电梯,低楼层(共6层),金色碧云,2室1厅,浦东,900.0,精装,95.38,1995.0,9.43594044873139
1354,南,有电梯,中楼层(共12层),新南路壹号(公寓),3室2厅,松江,395.0,精装,104.21,1995.0,3.790423183955475
1355,南,无电梯,低楼层(共6层),江南星城,2室2厅,闵行,548.0,精装,85.5,1995.0,6.409356725146199
1356,南,有电梯,中楼层(共8层),上海未来,3室2厅,浦东,1150.0,精装,140.0,1995.0,8.214285714285714
1357,南,有电梯,低楼层(共9层),四季雅苑(公寓),4室2厅,浦东,1566.0,精装,174.23,1995.0,8.988119152843943
1358,南,有电梯,高楼层(共34层),中远两湾城,3室2厅,普陀,919.0,精装,130.71,1995.0,7.030831611965419
1359,南,有电梯,中楼层(共7层),东安一村,1室1厅,徐汇,290.0,简装,46.24,1995.0,6.271626297577854
1360,南,有电梯,高楼层(共24层),新华苑,3室2厅,长宁,980.0,精装,152.41,1995.0,6.430024276622269
1361,南,有电梯,高楼层(共14层),宝宸怡景园,3室2厅,宝山,555.0,毛坯,89.15,1995.0,6.225462703309029
1362,南,有电梯,中楼层(共8层),达安长宁公寓,3室2厅,长宁,850.0,简装,113.36,1995.0,7.4982357092448835
1363,南北,有电梯,高楼层(共11层),远景佳苑二期,2室2厅,宝山,570.0,精装,98.27,1995.0,5.800345985550016
1364,南北,有电梯,高楼层(共16层),和欣国际花园,2室1厅,宝山,450.0,精装,70.21,1995.0,6.409343398376301
1365,南北,有电梯,低楼层(共11层),幸福小镇,3室2厅,浦东,570.0,精装,125.84,1995.0,4.529561347743166
1366,南,有电梯,高楼层(共14层),西班牙名园,3室2厅,闵行,855.0,精装,131.71,1995.0,6.491534431706021
1367,南,无电梯,高楼层(共7层),姚西小区,2室1厅,静安,300.0,简装,38.98,1995.0,7.696254489481786
1368,南北,无电梯,中楼层(共6层),证大家园(二期),3室2厅,浦东,725.0,简装,105.24,1995.0,6.889015583428354
1369,南,有电梯,低楼层(共30层),静安鼎鑫佳园,3室2厅,静安,1133.0,精装,175.79,1995.0,6.445190283861426
1370,南北,有电梯,低楼层(共14层),金沙雅苑(三期),3室2厅,普陀,820.0,简装,140.16,1995.0,5.850456621004566
1371,南北,有电梯,高楼层(共7层),金江家园,1室2厅,普陀,280.0,简装,54.61,1995.0,5.127266068485626
1372,南,无电梯,高楼层(共6层),民乐佳苑,1室1厅,青浦,188.0,毛坯,63.86,1995.0,2.943939868462261
1373,南,有电梯,高楼层(共7层),金汇花园四街坊,2室2厅,闵行,415.0,其他,87.17,1995.0,4.760812206034186
1374,南,无电梯,中楼层(共6层),北大街108弄,1室1厅,嘉定,125.0,简装,37.25,1995.0,3.3557046979865772
1375,南,有电梯,低楼层(共18层),佳宁花园,2室2厅,闸北,650.0,精装,108.09,1995.0,6.0135072624664625
1376,南,有电梯,高楼层(共20层),中海御景熙岸(公寓),2室2厅,浦东,405.0,其他,87.22,1995.0,4.643430405870213
1377,南北,有电梯,低楼层(共18层),保利星海屿,3室2厅,嘉定,379.0,精装,93.56,1995.0,4.050876442924326
1378,南,无电梯,中楼层(共6层),银桥花园,2室1厅,闵行,260.0,简装,81.74,1995.0,3.1808172253486666
1379,东南,,高楼层(共26层),曹杨六村(兰溪园),2室1厅,普陀,358.0,其他,74.59,1995.0,4.799570988068106
1380,南,无电梯,高楼层(共6层),益丰新村,2室2厅,浦东,370.0,精装,76.0,1995.0,4.868421052631579
1381,南,有电梯,中楼层(共31层),耀江国际广场(公寓),2室2厅,虹口,850.0,精装,99.82,1995.0,8.515327589661391
1382,南,无电梯,低楼层(共6层),德华四村,2室1厅,嘉定,235.0,简装,69.87,1995.0,3.36338915128095
1383,南,有电梯,低楼层(共16层),美丽星城,2室2厅,松江,329.0,精装,87.4,1995.0,3.764302059496567
1384,南,无电梯,低楼层(共6层),市光四村,2室1厅,杨浦,280.0,其他,53.56,1995.0,5.227781926811053
1385,南,有电梯,高楼层(共11层),新浦江城(江栀路350弄),2室2厅,闵行,560.0,精装,92.45,1995.0,6.057328285559762
1386,南,有电梯,中楼层(共13层),海尚康庭,2室2厅,浦东,255.0,精装,74.33,1995.0,3.4306471142203687
1387,南北,有电梯,高楼层(共16层),云阳花苑,2室2厅,长宁,567.0,精装,81.13,1995.0,6.988783433994824
1388,南,无电梯,高楼层(共6层),南方新村,3室1厅,闵行,415.0,精装,83.8,1995.0,4.952267303102626
1389,南,,高楼层(共14层),玉兰清苑,2室1厅,青浦,308.0,毛坯,69.0,1995.0,4.463768115942029
1390,南北,无电梯,中楼层(共5层),高华小区,2室0厅,闵行,166.0,毛坯,50.29,1995.0,3.3008550407635715
1391,南北,无电梯,低楼层(共6层),田林十二村,1室0厅,徐汇,320.0,精装,32.29,1995.0,9.910188912976153
1392,南,无电梯,高楼层(共6层),齐爱佳苑,2室2厅,浦东,360.0,精装,81.46,1995.0,4.419346918733121
1393,南,有电梯,中楼层(共14层),临汾名城,2室2厅,闸北,560.0,精装,101.7,1995.0,5.506391347099312
1394,南,无电梯,中楼层(共6层),锦龙苑,2室1厅,宝山,320.0,简装,73.92,1995.0,4.329004329004329
1395,南,无电梯,中楼层(共6层),平顺小区,2室1厅,闸北,245.0,简装,52.24,1995.0,4.689892802450229
1396,南,有电梯,高楼层(共10层),中凯城市之光(静安),4室2厅,静安,3030.0,精装,268.72,1995.0,11.275677284906221
1397,南,无电梯,高楼层(共6层),大华公园世家康华苑,2室2厅,宝山,459.0,精装,84.43,1995.0,5.436456235935093
1398,南北,有电梯,中楼层(共11层),衡辰三林苑,3室2厅,浦东,665.0,简装,118.0,1995.0,5.635593220338983
1399,南,有电梯,低楼层(共10层),滨江雅苑,3室2厅,宝山,610.0,精装,118.14,1995.0,5.1633654985610296
1400,南,有电梯,中楼层(共17层),金汇豪庭,4室2厅,闵行,1450.0,精装,218.53,1995.0,6.635244588843637
1401,南,有电梯,中楼层(共27层),天山河畔花园,3室2厅,长宁,1220.0,精装,141.32,1995.0,8.63288989527314
1402,南,无电梯,中楼层(共6层),新青浦花苑(公寓),3室2厅,青浦,320.0,简装,128.73,1995.0,2.4858230404723067
1403,南,无电梯,低楼层(共5层),泰安公寓,3室2厅,青浦,220.0,毛坯,108.37,1995.0,2.0300821260496447
1404,南,无电梯,中楼层(共4层),世纪新城,3室2厅,松江,492.0,其他,129.11,1995.0,3.810704050809387
1405,南北,无电梯,高楼层(共5层),广延路52弄,2室1厅,闸北,299.9,精装,47.77,1995.0,6.277998743981578
1406,南,无电梯,中楼层(共6层),曲阳路594号,1室0厅,虹口,213.0,简装,33.82,1995.0,6.298048492016558
1407,南,无电梯,中楼层(共6层),长寿新村(闵行),2室1厅,闵行,305.0,简装,60.19,1995.0,5.067286924738329
1408,南,无电梯,高楼层(共6层),真北一街坊,1室1厅,普陀,206.0,其他,41.51,1995.0,4.962659600096362
1409,南,,高楼层(共30层),瑞虹新城悦庭,3室2厅,虹口,2150.0,精装,171.0,1995.0,12.573099415204679
1410,南,无电梯,中楼层(共6层),曙光新村(南桥),3室2厅,奉贤,265.0,简装,133.68,1995.0,1.9823459006582884
1411,南,无电梯,中楼层(共4层),绿城玉兰花园(二期),4室2厅,浦东,1580.0,简装,197.71,1995.0,7.991502705983511
1412,南,无电梯,中楼层(共5层),塔城路850弄,2室1厅,嘉定,140.0,简装,47.2,1995.0,2.966101694915254
1413,南,无电梯,中楼层(共6层),连城苑,3室2厅,浦东,770.0,其他,124.55,1995.0,6.182256122039342
1414,南,无电梯,低楼层(共6层),塔城小区,2室1厅,嘉定,178.0,其他,60.92,1995.0,2.921864740643467
1415,南,有电梯,低楼层(共11层),流晶逸彩,3室2厅,闵行,729.0,精装,131.96,1995.0,5.5244013337374955
1416,南,有电梯,中楼层(共8层),绿洲城市花园,2室2厅,普陀,800.0,毛坯,103.8,1995.0,7.707129094412331
1417,南,有电梯,中楼层(共17层),九龙仓滨江壹十八,5室2厅,浦东,4200.0,精装,364.8,1995.0,11.513157894736842
1418,南,有电梯,中楼层(共11层),马陆清水湾,3室1厅,嘉定,420.0,其他,140.74,1995.0,2.984226232769646
1419,南,,中楼层(共17层),崧泽华城佳福雅苑,2室1厅,青浦,200.0,其他,75.34,1995.0,2.654632333421821
1420,南北,有电梯,高楼层(共12层),香逸湾,3室2厅,宝山,380.0,精装,88.23,1995.0,4.306925082171597
1421,南,有电梯,低楼层(共9层),古北嘉年华庭,1室1厅,长宁,608.0,精装,70.99,1995.0,8.564586561487534
1422,南,有电梯,中楼层(共11层),金领国际(公寓),2室2厅,浦东,300.0,精装,84.58,1995.0,3.5469378103570586
1423,南,无电梯,高楼层(共6层),寿益坊,2室1厅,徐汇,420.0,精装,62.4,1995.0,6.730769230769231
1424,南西南,无电梯,高楼层(共6层),平阳一村,1室1厅,闵行,238.0,简装,48.69,1995.0,4.888067364962005
1425,南,有电梯,高楼层(共17层),春申景城湖滨晨韵,2室1厅,闵行,461.0,精装,67.2,1995.0,6.8601190476190474
1426,南北,有电梯,低楼层(共11层),浦江世博家园十三街坊,2室2厅,闵行,355.0,精装,86.63,1995.0,4.097887567817153
1427,南,无电梯,高楼层(共6层),曹杨五村(南杨园),1室1厅,普陀,210.0,精装,39.25,1995.0,5.350318471337579
1428,南北,无电梯,低楼层(共6层),梅苑,2室1厅,徐汇,308.0,精装,61.35,1995.0,5.020374898125509
1429,南,无电梯,中楼层(共6层),万泰花园,1室1厅,闵行,295.0,精装,47.6,1995.0,6.197478991596639
1430,南,有电梯,中楼层(共7层),同心路125弄,1室1厅,虹口,235.0,精装,37.4,1995.0,6.283422459893048
1431,南,无电梯,中楼层(共6层),共富一村,3室1厅,宝山,328.0,毛坯,89.6,1995.0,3.660714285714286
1432,南,无电梯,低楼层(共5层),万科假日风景(公寓),2室2厅,闵行,565.0,简装,91.54,1995.0,6.17216517369456
1433,南,有电梯,中楼层(共11层),华虹公寓,3室2厅,虹口,1100.0,精装,142.3,1995.0,7.730147575544623
1434,东,有电梯,中楼层(共14层),佳信都市花园(公寓),2室2厅,长宁,920.0,其他,126.65,1995.0,7.264113699170943
1435,南,有电梯,低楼层(共18层),星颂家园,2室2厅,浦东,300.0,毛坯,82.13,1995.0,3.6527456471447706
1436,南,无电梯,中楼层(共6层),华亭新家百合苑,3室2厅,松江,368.0,简装,117.72,1995.0,3.126061841658172
1437,南北,无电梯,低楼层(共6层),金巷小区,3室2厅,浦东,458.0,简装,101.41,1995.0,4.516319889557243
1438,南北,无电梯,高楼层(共6层),罗山三村,1室1厅,浦东,228.0,精装,48.07,1995.0,4.743083003952569
1439,南,无电梯,低楼层(共6层),文怡花园,2室1厅,奉贤,226.0,其他,84.7,1995.0,2.668240850059032
1440,南北,无电梯,中楼层(共6层),嘉丰新苑,3室2厅,闵行,558.0,其他,116.5,1995.0,4.789699570815451
1441,南,无电梯,高楼层(共6层),西郊九韵城,2室2厅,闵行,285.0,毛坯,72.78,1995.0,3.915910964550701
1442,南,有电梯,低楼层(共18层),鸿凯湾绿苑,3室2厅,长宁,1250.0,精装,131.99,1995.0,9.470414425335251
1443,南,无电梯,高楼层(共6层),沪江新苑,3室2厅,闵行,350.0,简装,91.66,1995.0,3.8184595243290422
1444,南北,有电梯,低楼层(共26层),金宝大厦,3室2厅,虹口,730.0,其他,147.83,1995.0,4.938104579584658
1445,南,有电梯,低楼层(共18层),新弘国际城(公寓),2室2厅,松江,274.0,精装,88.83,1995.0,3.084543510075425
1446,南北,无电梯,高楼层(共7层),三门路510弄,2室1厅,杨浦,278.0,简装,64.22,1995.0,4.328869511055746
1447,南,有电梯,低楼层(共11层),万科新里程,3室2厅,浦东,930.0,其他,113.45,1995.0,8.197443807844865
1448,南,有电梯,高楼层(共22层),国际丽都城,3室2厅,静安,2398.0,精装,178.51,1995.0,13.43342109685732
1449,南,无电梯,高楼层(共7层),宏明雅舍,3室1厅,闵行,520.0,精装,103.35,1995.0,5.031446540880504
1450,南,无电梯,高楼层(共6层),李园一村,3室2厅,嘉定,263.0,精装,92.49,1995.0,2.8435506541247704
1451,南,有电梯,高楼层(共13层),乾鸿苑,2室2厅,虹口,740.0,精装,112.01,1995.0,6.606552986340505
1452,南,无电梯,中楼层(共6层),丰庄十二街坊,1室1厅,嘉定,208.0,精装,47.47,1995.0,4.381714767221403
1453,南,有电梯,中楼层(共26层),海悦花园,3室2厅,黄浦,1500.0,精装,150.2,1995.0,9.986684420772304
1454,南,无电梯,中楼层(共6层),平南三四村,2室1厅,闵行,408.0,其他,68.09,1995.0,5.992069320017624
1455,南,无电梯,中楼层(共6层),新陈路428弄,3室1厅,浦东,430.0,简装,100.15,1995.0,4.293559660509236
1456,南,有电梯,低楼层(共30层),中信和平家园,2室2厅,虹口,770.0,简装,89.17,1995.0,8.635191207805315
1457,南,无电梯,中楼层(共6层),鹏海小区,2室1厅,浦东,318.0,精装,61.01,1995.0,5.2122602851991475
1458,南,有电梯,中楼层(共24层),馨宁公寓,2室1厅,徐汇,350.0,精装,62.28,1995.0,5.619781631342325
1459,南,有电梯,低楼层(共30层),浦东世纪花园(公寓),4室2厅,浦东,2100.0,精装,226.39,1995.0,9.276028093113654
1460,南,无电梯,低楼层(共7层),静安新城九区,2室2厅,闵行,460.0,精装,72.53,1995.0,6.342203226251207
1461,南,有电梯,中楼层(共28层),沪太家具大厦,2室1厅,闸北,430.0,其他,74.3,1995.0,5.7873485868102295
1462,南,有电梯,低楼层(共25层),春申景城MIDTOWN,3室2厅,闵行,915.0,精装,137.5,1995.0,6.654545454545454
1463,南北,有电梯,低楼层(共14层),浦润苑,2室2厅,闵行,290.0,毛坯,90.02,1995.0,3.2215063319262387
1464,南,有电梯,中楼层(共19层),加州水郡,3室2厅,杨浦,1295.0,精装,164.07,1995.0,7.892972511732797
1465,南,有电梯,低楼层(共34层),中远两湾城,1室2厅,普陀,590.0,精装,75.45,1995.0,7.81974817760106
1466,南北,有电梯,低楼层(共23层),绿洲康城亲水湾(中央区),3室2厅,浦东,435.0,毛坯,99.29,1995.0,4.381105851545976
1467,南,有电梯,低楼层(共31层),和源名城,2室2厅,闸北,405.0,简装,79.81,1995.0,5.07455206114522
1468,南,无电梯,中楼层(共6层),香楠小区,3室1厅,浦东,390.0,简装,80.34,1995.0,4.854368932038835
1469,南,无电梯,高楼层(共6层),市光四村,2室1厅,杨浦,315.0,精装,61.71,1995.0,5.104521147301896
1470,南,有电梯,高楼层(共32层),锦绿新城,2室2厅,普陀,750.0,精装,100.82,1995.0,7.439000198373339
1471,南,无电梯,中楼层(共5层),彭五小区,2室0厅,闸北,215.0,简装,45.97,1995.0,4.676963236893626
1472,南北,,中楼层(共28层),紫薇茗庭,2室1厅,松江,173.8,毛坯,67.17,1995.0,2.587464641953253
1473,南,无电梯,中楼层(共5层),南草坪花园(公寓),3室2厅,静安,2280.0,精装,172.02,1995.0,13.254272758981513
1474,南,无电梯,高楼层(共6层),银丰苑,3室2厅,浦东,410.0,毛坯,129.64,1995.0,3.162604134526381
1475,西,有电梯,低楼层(共12层),嘉业海悦苑,1室1厅,奉贤,119.0,精装,65.65,1995.0,1.8126428027418124
1476,北,无电梯,高楼层(共7层),中华小区,1室1厅,长宁,200.0,简装,35.25,1995.0,5.673758865248227
1477,南,无电梯,低楼层(共6层),绿星小区,2室2厅,浦东,310.0,简装,80.44,1995.0,3.8538040775733466
1478,南,无电梯,中楼层(共7层),汝南街小区,3室1厅,黄浦,668.0,精装,88.64,1995.0,7.536101083032491
1479,南,有电梯,低楼层(共35层),虹桥衡园,2室2厅,闵行,630.0,精装,113.73,1995.0,5.539435505143762
1480,南北,无电梯,中楼层(共6层),金恒小区,3室1厅,浦东,498.0,简装,88.17,1995.0,5.648179652943178
1481,南,无电梯,低楼层(共6层),胶南小区,2室1厅,浦东,260.0,其他,48.97,1995.0,5.30937308556259
1482,南北,有电梯,中楼层(共24层),新弘国际公寓,3室2厅,闸北,1150.0,精装,148.02,1995.0,7.769220375624915
1483,南,有电梯,中楼层(共30层),国信世纪海景,3室2厅,浦东,1850.0,精装,196.42,1995.0,9.418592811322677
1484,南,有电梯,中楼层(共7层),南国花园,4室2厅,闵行,588.0,精装,137.21,1995.0,4.28540193863421
1485,南,无电梯,高楼层(共5层),万科城市花园,3室2厅,闵行,680.0,精装,169.2,1995.0,4.0189125295508275
1486,南,有电梯,低楼层(共25层),嘉宝紫提湾(公寓),1室2厅,嘉定,260.0,精装,70.11,1995.0,3.708458137212951
1487,西南,无电梯,高楼层(共6层),黄山始信苑,2室2厅,浦东,565.0,简装,70.01,1995.0,8.070275674903584
1488,南,有电梯,高楼层(共24层),仁恒公园世纪,4室2厅,浦东,2680.0,精装,245.0,1995.0,10.938775510204081
1489,南,无电梯,低楼层(共6层),四季绿城,2室2厅,宝山,450.0,精装,88.75,1995.0,5.070422535211268
1490,南,有电梯,中楼层(共16层),联洋花园(一期),3室2厅,浦东,1150.0,精装,132.63,1995.0,8.67073814370806
1491,南,有电梯,低楼层(共26层),仁恒河滨城(一期),5室3厅,浦东,2080.0,精装,226.17,1995.0,9.196622009992485
1492,南,无电梯,高楼层(共6层),山水景苑,3室1厅,松江,390.0,毛坯,116.73,1995.0,3.341043433564636
1493,南,无电梯,中楼层(共6层),江海新村,2室2厅,奉贤,162.0,其他,81.0,1995.0,2.0
1494,南,无电梯,高楼层(共6层),新泾五村,1室1厅,长宁,240.0,其他,49.7,1995.0,4.82897384305835
1495,南北,有电梯,低楼层(共20层),惠民公寓,2室1厅,宝山,385.0,精装,90.13,1995.0,4.271607677798736
1496,南北,有电梯,中楼层(共18层),中环一号(三期),3室2厅,宝山,560.0,精装,99.75,1995.0,5.614035087719298
1497,南北,无电梯,中楼层(共5层),万科桂馨苑,3室2厅,闵行,740.0,简装,132.8,1995.0,5.572289156626505
1498,南,无电梯,中楼层(共6层),由由四村,2室1厅,浦东,249.0,简装,51.8,1995.0,4.806949806949807
1499,南,有电梯,高楼层(共9层),锦绣江南(一期),3室2厅,闵行,770.0,精装,118.55,1995.0,6.49514972585407
1500,南北,有电梯,中楼层(共11层),浦江世博家园十五街坊,2室2厅,闵行,346.0,精装,79.42,1995.0,4.3565852430118355
1501,南,有电梯,高楼层(共24层),宝地东花园,2室2厅,杨浦,810.0,精装,95.49,1995.0,8.482563619227145
1502,南,无电梯,中楼层(共6层),文化花园清华苑,3室2厅,杨浦,740.0,其他,124.3,1995.0,5.953338696701529
1503,南,有电梯,低楼层(共37层),尚海湾豪庭,3室2厅,徐汇,1650.0,精装,165.93,1995.0,9.943952269029108
1504,南,有电梯,高楼层(共22层),山水国际,3室2厅,浦东,1570.0,精装,148.39,1995.0,10.580227778152167
1505,南,有电梯,低楼层(共14层),绿洲康城亲水湾(中央区),3室2厅,浦东,515.0,精装,108.96,1995.0,4.726505139500735
1506,南,无电梯,高楼层(共6层),杨镇新村,2室1厅,浦东,340.0,简装,84.58,1995.0,4.019862851738
1507,南,无电梯,高楼层(共6层),昱龙家园,2室2厅,浦东,265.0,毛坯,74.0,1995.0,3.581081081081081
1508,南,有电梯,低楼层(共22层),中星宜川花苑,2室1厅,普陀,385.0,精装,69.37,1995.0,5.549949545913218
1509,南北,,低楼层(共14层),仁和都市花园,3室2厅,浦东,605.0,其他,93.0,1995.0,6.505376344086022
1510,东南南,有电梯,中楼层(共7层),北蒙三小区,1室0厅,黄浦,295.0,简装,34.4,1995.0,8.575581395348838
1511,南,无电梯,低楼层(共6层),金泽苑,2室2厅,浦东,460.0,简装,87.34,1995.0,5.266773528738264
1512,南,无电梯,低楼层(共6层),昌四小区,1室1厅,浦东,230.0,精装,45.01,1995.0,5.109975560986448
1513,南,,中楼层(共19层),云华公寓,2室2厅,静安,740.0,简装,101.61,1995.0,7.282747761047141
1514,南北,有电梯,高楼层(共17层),春申景城湖畔林语,3室2厅,闵行,895.0,精装,123.74,1995.0,7.232907709713917
1515,南,有电梯,高楼层(共18层),宝虹水岸景苑,2室2厅,宝山,305.0,毛坯,77.94,1995.0,3.913266615345137
1516,南北,无电梯,中楼层(共6层),东方悦居,1室1厅,浦东,310.0,毛坯,53.55,1995.0,5.788982259570496
1517,南,无电梯,中楼层(共6层),万荣小区,2室1厅,上海周边,295.0,简装,55.11,1995.0,5.352930502631102
1518,南,无电梯,低楼层(共6层),齐二小区,1室1厅,浦东,208.0,简装,40.01,1995.0,5.198700324918771
1519,南,无电梯,低楼层(共6层),牡丹路186弄,2室1厅,浦东,420.0,毛坯,66.18,1995.0,6.346328195829555
1520,南,无电梯,低楼层(共6层),运光小区,1室1厅,虹口,200.0,简装,38.0,1995.0,5.2631578947368425
1521,南,无电梯,中楼层(共6层),水丰路61弄,2室1厅,杨浦,430.0,其他,69.99,1995.0,6.143734819259895
1522,南,无电梯,中楼层(共5层),昌鑫花园(公寓),2室2厅,松江,315.0,毛坯,87.14,1995.0,3.614872618774386
1523,南北,有电梯,低楼层(共13层),一品漫城(四期)(公寓),2室2厅,闵行,470.0,其他,83.21,1995.0,5.648359572166807
1524,南,无电梯,低楼层(共6层),歌林春天馨园,2室1厅,闸北,745.0,精装,92.37,1995.0,8.065389195626285
1525,南,有电梯,高楼层(共18层),华容小区,1室1厅,徐汇,295.0,简装,40.81,1995.0,7.228620436167605
